platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,clean_text,tokens,tokens_pos,token_count
naver,각시보쌈,강세로이,58,2026.04.07,1,영수증,합정동에 추천받아서 간 보쌈집입니다 월요일 7시 25분쯤에 도착햇는데 앞에 웨이팅 3팀 있었고 10분가량 기다린 후 들어갓습니다 보쌈 반반중짜에 막국수소짜 시켯는데 남2여1조합으로 배부르게 맛있게 먹었어요 또한 공깃밥 시키면 서비스로 김치찌개를 주시는데 김치찌개가 킥입니다 추천드려요,158,1,,,,18.8,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,3,5,9,3,3,0,3,0,0,0,1,1,2,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,합정동에 추천받아서 간 보쌈집입니다 월요일 7시 25분쯤에 도착햇는데 앞에 웨이팅 3팀 있었고 10분가량 기다린 후 들어갓습니다 보쌈 반반중짜에 막국수소짜 시켯는데 남2여1조합으로 배부르게 맛있게 먹었어요 또한 공깃밥 시키면 서비스로 김치찌개를 주시는데 김치찌개가 킥입니다 추천드려요,합정동 추천 받다 보쌈 이다 월요일 도착 늘다 웨이 기다리다 들다 습니 보쌈 반중 짜다 막국수 짜다 늘다 배부르다 맛있다 먹다 또한 깃밥 시키다 서비스 김치찌개 주다 김치찌개 이다 추천 드리다,합정동/Noun 추천/Noun 받다/Verb 보쌈/Noun 이다/Adjective 월요일/Noun 도착/Noun 늘다/Verb 웨이/Noun 기다리다/Verb 들다/Verb 습니/Noun 보쌈/Noun 반중/Noun 짜다/Verb 막국수/Noun 짜다/Verb 늘다/Verb 배부르다/Adjective 맛있다/Adjective 먹다/Verb 또한/Noun 깃밥/Noun 시키다/Verb 서비스/Noun 김치찌개/Noun 주다/Verb 김치찌개/Noun 이다/Adjective 추천/Noun 드리다/Verb,31
naver,각시보쌈,zi****,1068,2026.03.16,3,영수증,"맛좋은 각시보쌈 부위가 앞다리 또는 뒷다리가 아닌 항정살부위인듯... 맛 좋습니다. 상추와 김치, 절임배추는 추가금액이 붇는듯 하지만 무말랭이는 추가금없이 더 주시네요~ 반반보쌈 33,000원",107,1,,,,11.7,1,high,1,,temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | enthusiastic_but_detailed_rich:+0.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,1,3,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,맛좋은 각시보쌈 부위가 앞다리 또는 뒷다리가 아닌 항정살부위인듯 맛 좋습니다 상추와 김치 절임배추는 추가금액이 붇는듯 하지만 무말랭이는 추가금없이 더 주시네요 반반보쌈 33 000원,좋다 각시 보쌈 부위 앞다리 또는 뒷다리 아니다 항정 살부 위인 좋다 상추 김치 절임 배추 추가 금액 붇는듯 말랭이 추가 없이 주다 보쌈,좋다/Adjective 각시/Noun 보쌈/Noun 부위/Noun 앞다리/Noun 또는/Adverb 뒷다리/Noun 아니다/Adjective 항정/Noun 살부/Noun 위인/Noun 좋다/Adjective 상추/Noun 김치/Noun 절임/Noun 배추/Noun 추가/Noun 금액/Noun 붇는듯/Noun 말랭이/Noun 추가/Noun 없이/Adverb 주다/Verb 보쌈/Noun,24
naver,각시보쌈,쿠루루큭큭,755,2026.03.15,1,,"오픈런해서 먹음, 근데 너무 불친절하고 양도 적음 메뉴도 헷갈리셔서 시키지도 않은게 나오고.. 그랬음 다른 매장은 보쌈시키면 서비스로 막국수가 나오는데 여긴 더 비싸면서 불친절하기만 함",103,1,,,,14.4,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,2,6,4,1,0,0,4,0,1,0,0,0,2,0,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,오픈런해서 먹음 근데 너무 불친절하고 양도 적음 메뉴도 헷갈리셔서 시키지도 않은게 나오고 그랬음 다른 매장은 보쌈시키면 서비스로 막국수가 나오는데 여긴 더 비싸면서 불친절하기만 함,오픈 먹음 근데 너무 불친절하다 양도 적다 메뉴 헷갈리다 시키다 않다 나오다 그렇다 다른 매장 보쌈 시키다 서비스 막국수 나오다 여기다 비싸다 불친절하다,오픈/Noun 먹음/Noun 근데/Adverb 너무/Adverb 불친절하다/Adjective 양도/Noun 적다/Verb 메뉴/Noun 헷갈리다/Adjective 시키다/Verb 않다/Verb 나오다/Verb 그렇다/Adjective 다른/Noun 매장/Noun 보쌈/Noun 시키다/Verb 서비스/Noun 막국수/Noun 나오다/Verb 여기다/Verb 비싸다/Adjective 불친절하다/Adjective,23
naver,각시보쌈,해피바이러스4149,3,2026.03.15,1,영수증,"전엔 이러지 않았는데 서비스 너무 엉망입니다. 다신 안갑니다. 1) 벨이 없는 것까진 이해하나, 적어도 부르고 알겠다고 했음 와야하는 거 아닌가요? 결국 직접 가서 요청했습니다. 그리고 직원분 하는 말 들었는데 ""아 포장해달래?""라고 하시더군요. 그럼 저희가 부른 걸 인지하고 있었다는 건데 왜 그리 행동 하세요? 2) 전에는 콩나물국 리필하면 콩나물까지 다시 떠서 갔다 줬는데 오늘은 달라고 하니 그냥 주전자 가지고 와서 국물만 왕창 리필(한번 리필했습니다) 3) 남은 거 포장 요청하니 앞에서 장갑 끼고 막고 그리고 상식적으로 손님 포장해줄 용기를 본인 앞치마에 대고 있음 어떡합니다? 여긴 직원들 위생 교육도 안시키나요? 숟가락 젓가락엔 뭐가 많이 묻어있던데 세척한 거 맞나요? 안묻어있는거 찾는라 힘들었음",398,1,,,,14.4,1,high,1,,account_review_count_under_5:-0.5 | first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | has_photo_with_detail:+0.2,0,5,2,2,0,1,4,0,1,4,0,1,7,2,0,11,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,전엔 이러지 않았는데 서비스 너무 엉망입니다 다신 안갑니다 1 벨이 없는 것까진 이해하나 적어도 부르고 알겠다고 했음 와야하는 거 아닌가요 결국 직접 가서 요청했습니다 그리고 직원분 하는 말 들었는데 아 포장해달래 라고 하시더군요 그럼 저희가 부른 걸 인지하고 있었다는 건데 왜 그리 행동 하세요 2 전에는 콩나물국 리필하면 콩나물까지 다시 떠서 갔다 줬는데 오늘은 달라고 하니 그냥 주전자 가지고 와서 국물만 왕창 리필 한번 리필했습니다 3 남은 거 포장 요청하니 앞에서 장갑 끼고 막고 그리고 상식적으로 손님 포장해줄 용기를 본인 앞치마에 대고 있음 어떡합니다 여긴 직원들 위생 교육도 안시키나요 숟가락 젓가락엔 뭐가 많이 묻어있던데 세척한 거 맞나요 안묻어있는거 찾는라 힘들었음,이르다 않다 서비스 너무 엉망 이다 다시다 가다 이해 하나 적어도 부르다 알다 오다 야하다 아니다 결국 직접 가다 요청 직원 들다 포장 해달 그렇다 저희 부르다 인지 그리다 행동 콩나물국 피다 콩나물 다시 뜨다 가다 주다 오늘 달라 하니 그냥 주전자 가지 오다 국물 왕창 리필 한번 리필 남다 포장 요청 장갑 막다 상식 손님 포장 해주다 용기 본인 앞치마 대고 어떡하다 여기다 직원 위생 교육 시키다 숟가락 젓가락 많이 묻다 세척 맞다 묻다 찾다 힘들다,이르다/Verb 않다/Verb 서비스/Noun 너무/Adverb 엉망/Noun 이다/Adjective 다시다/Verb 가다/Verb 이해/Noun 하나/Noun 적어도/Adverb 부르다/Verb 알다/Verb 오다/Verb 야하다/Adjective 아니다/Adjective 결국/Adverb 직접/Noun 가다/Verb 요청/Noun 직원/Noun 들다/Verb 포장/Noun 해달/Noun 그렇다/Adjective 저희/Noun 부르다/Verb 인지/Noun 그리다/Verb 행동/Noun 콩나물국/Noun 피다/Verb 콩나물/Noun 다시/Noun 뜨다/Verb 가다/Verb 주다/Verb 오늘/Noun 달라/Noun 하니/Noun 그냥/Noun 주전자/Noun 가지/Noun 오다/Verb 국물/Noun 왕창/Noun 리필/Noun 한번/Noun 리필/Noun 남다/Verb 포장/Noun 요청/Noun 장갑/Noun 막다/Verb 상식/Noun 손님/Noun 포장/Noun 해주다/Verb 용기/Noun 본인/Noun 앞치마/Noun 대고/Noun 어떡하다/Adjective 여기다/Verb 직원/Noun 위생/Noun 교육/Noun 시키다/Verb 숟가락/Noun 젓가락/Noun 많이/Adverb 묻다/Verb 세척/Noun 맞다/Verb 묻다/Verb 찾다/Verb 힘들다/Adjective,77
naver,각시보쌈,x괴도감자x,559,2026.03.10,3,영수증,포장해서만 먹다가 드디어 점심에 방문해서 정식을 먹어봤습니다. 정말 가성비 짱!!!! 수육은 당연히 맛있구요. 김치찌개도 넘 맛있어요. 김치찌개만 있어도 공기밥 뚝딱인데 수육까지ㅠㅠ 너무 맛있어서 감동입니다. 잘먹었어요. 와이프가 또 오자고 하네요ㅎㅎㅎ,141,1,,,,12,1,high,1,,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,4,2,5,1,0,0,0,0,2,2,0,0,4,2,0,7,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,포장해서만 먹다가 드디어 점심에 방문해서 정식을 먹어봤습니다 정말 가성비 짱 수육은 당연히 맛있구요 김치찌개도 넘 맛있어요 김치찌개만 있어도 공기밥 뚝딱인데 수육까지ㅠㅠ 너무 맛있어서 감동입니다 잘먹었어요 와이프가 또 오자고 하네요ㅎㅎㅎ,포장 먹다 드디어 점심 방문 정식 먹다 보다 정말 가성 수육 당연하다 맛있다 김치찌개 넘다 맛있다 김치찌개 공기밥 뚝딱 수육 너무 맛있다 감동 이다 먹다 와이프 오자,포장/Noun 먹다/Verb 드디어/Adverb 점심/Noun 방문/Noun 정식/Noun 먹다/Verb 보다/Verb 정말/Noun 가성/Noun 수육/Noun 당연하다/Adjective 맛있다/Adjective 김치찌개/Noun 넘다/Verb 맛있다/Adjective 김치찌개/Noun 공기밥/Noun 뚝딱/Noun 수육/Noun 너무/Adverb 맛있다/Adjective 감동/Noun 이다/Adjective 먹다/Verb 와이프/Noun 오자/Noun,27
naver,각시보쌈,나비 처럼 날아,1408,2026.03.10,1,영수증,"적당한 식감의 맛과 퀄리티를 모두 갖춘 가브리살 보쌈정식은 웨이팅도 기꺼이 감내하는 최고의 가성비를 뽐낸다. □ 보쌈정식 인당 10,500원 ■ 주차불가",85,1,,,,18.5,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,2,2,2,1,0,1,0,0,1,1,1,1,0,0,2,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,적당한 식감의 맛과 퀄리티를 모두 갖춘 가브리살 보쌈정식은 웨이팅도 기꺼이 감내하는 최고의 가성비를 뽐낸다 보쌈정식 인당 10 500원 주차불가,적당하다 식감 퀄리티 모두 갖추다 가다 브리 보쌈 정식 웨이팅 기꺼이 가다 최고 가성 뽐내다 보쌈 정식 이다 주차 불가,적당하다/Adjective 식감/Noun 퀄리티/Noun 모두/Noun 갖추다/Verb 가다/Verb 브리/Noun 보쌈/Noun 정식/Noun 웨이팅/Noun 기꺼이/Adverb 가다/Verb 최고/Noun 가성/Noun 뽐내다/Verb 보쌈/Noun 정식/Noun 이다/Verb 주차/Noun 불가/Noun,20
naver,각시보쌈,눈먼지,54,2026.03.10,1,영수증,평일 점심에 사람 많은데 회전율 빨라서 대기 10분 정도,31,1,,,,5.9,1,high,1,,first_visit:-0.2 | category_count:+1.4 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,0,1,0,2,1,0,1,0,0,0,0,3,2,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,평일 점심에 사람 많은데 회전율 빨라서 대기 10분 정도,평일 점심 사람 많다 회전 대기 정도,평일/Noun 점심/Noun 사람/Noun 많다/Adjective 회전/Noun 대기/Noun 정도/Noun,7
naver,각시보쌈,SHu,54,2026.02.28,1,영수증,4시 30분까지 브레이크 타임이라 4시부터 줄서서 '첫 번째'로 대기하고 있었는데 입장해서 제일 구석으로 안내받고 나머지 뒤에 있던 사람들도 우루루 들어오더니 저희부터 주문 받지도 않고 '20번째'에 있던 사람이 가운데 젤 보이는 데 앉아있으니까 서빙 아주머니가 거기부터가서 주문받고 음식도 그 사람꺼가 제일 먼저 나오고 저희는 반찬도 안나오고 주문받고도 한참동안 음식 먹지도 못했습니다. 무슨 대기줄은 왜 서는 거고? 20번째 들어온 사람은 먼저 먹고..음식 먹는 게 무슨 운빨인가요? 20번째 사람이 먼저 불러서 거기로 먼저 갔다고 하시는데 이게 무슨 희한한 시스템입니까? 주문 받던 아줌마는 궁시렁대고....너무 기분 나빠서 음식이고 뭐고 다 먹기 싫어졌어요. 시스템부터 다시 잡고 장사 해야할거 같네요.,397,0,,,,15.3,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | account_review_count_over_50:+0.7,0,6,1,3,6,0,2,0,1,0,0,4,8,1,0,8,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,4시 30분까지 브레이크 타임이라 4시부터 줄서서 첫 번째 로 대기하고 있었는데 입장해서 제일 구석으로 안내받고 나머지 뒤에 있던 사람들도 우루루 들어오더니 저희부터 주문 받지도 않고 20번째 에 있던 사람이 가운데 젤 보이는 데 앉아있으니까 서빙 아주머니가 거기부터가서 주문받고 음식도 그 사람꺼가 제일 먼저 나오고 저희는 반찬도 안나오고 주문받고도 한참동안 음식 먹지도 못했습니다 무슨 대기줄은 왜 서는 거고 20번째 들어온 사람은 먼저 먹고 음식 먹는 게 무슨 운빨인가요 20번째 사람이 먼저 불러서 거기로 먼저 갔다고 하시는데 이게 무슨 희한한 시스템입니까 주문 받던 아줌마는 궁시렁대고 너무 기분 나빠서 음식이고 뭐고 다 먹기 싫어졌어요 시스템부터 다시 잡고 장사 해야할거 같네요,브레이크 타임 서서 대기 입장 제일 구석 안내받다 나머지 사람 우루루 들어오다 저희 주문 받다 않다 사람 가운데 보이다 앉다 서빙 아주머니 거기 서다 주문 받다 음식 사람 제일 먼저 나오다 저희 반찬 나오다 주문 받다 한참 동안 음식 먹다 무슨 대다 서다 들어오다 사람 먼저 먹다 음식 먹다 무슨 운빨 사람 먼저 불다 거기 먼저 가다 무슨 희한하다 시스템 주문 받다 아줌마 시렁 대고 너무 기분 나쁘다 음식 먹기 싫어지다 시스템 다시 잡고 장사 같다,브레이크/Noun 타임/Noun 서서/Noun 대기/Noun 입장/Noun 제일/Noun 구석/Noun 안내받다/Verb 나머지/Noun 사람/Noun 우루루/Adverb 들어오다/Verb 저희/Noun 주문/Noun 받다/Verb 않다/Verb 사람/Noun 가운데/Noun 보이다/Verb 앉다/Verb 서빙/Noun 아주머니/Noun 거기/Noun 서다/Verb 주문/Noun 받다/Verb 음식/Noun 사람/Noun 제일/Noun 먼저/Noun 나오다/Verb 저희/Noun 반찬/Noun 나오다/Verb 주문/Noun 받다/Verb 한참/Noun 동안/Noun 음식/Noun 먹다/Verb 무슨/Noun 대다/Verb 서다/Verb 들어오다/Verb 사람/Noun 먼저/Noun 먹다/Verb 음식/Noun 먹다/Verb 무슨/Noun 운빨/Noun 사람/Noun 먼저/Noun 불다/Verb 거기/Noun 먼저/Noun 가다/Verb 무슨/Noun 희한하다/Adjective 시스템/Noun 주문/Noun 받다/Verb 아줌마/Noun 시렁/Noun 대고/Noun 너무/Adverb 기분/Noun 나쁘다/Adjective 음식/Noun 먹기/Noun 싫어지다/Adjective 시스템/Noun 다시/Noun 잡고/Noun 장사/Noun 같다/Adjective,76
naver,각시보쌈,백수인,1607,2026.02.23,15,영수증,전 보쌈을 즐기는 사람이 아닙니다만...비 공식 기록상 이집 거의 30번 정도는 오지 않았을까 싶습니다,57,1,,,,4.4,0,high,1,,menu_without_experience_detail:-1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_number_detail:+1 | short_but_menu_only_food_review:+0.2 | revisit:+0.8 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,전 보쌈을 즐기는 사람이 아닙니다만 비 공식 기록상 이집 거의 30번 정도는 오지 않았을까 싶습니다,보쌈 즐기다 사람 아니다 공식 기록 이집 거의 정도 오지 않다 싶다,보쌈/Noun 즐기다/Verb 사람/Noun 아니다/Adjective 공식/Noun 기록/Noun 이집/Noun 거의/Noun 정도/Noun 오지/Noun 않다/Verb 싶다/Verb,12
naver,각시보쌈,sumt****,18,2026.02.21,1,영수증,주말에 저녁시간 웨이팅 40분 정도 했고 음식은 빨리 나왔어요 맛있게 먹었습니다! ☺️,48,1,,,,9.7,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,1,0,2,1,0,1,0,0,0,0,1,5,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,주말에 저녁시간 웨이팅 40분 정도 했고 음식은 빨리 나왔어요 맛있게 먹었습니다,주말 저녁 시간 웨이 정도 음식 빨리 나오다 맛있다 먹다,주말/Noun 저녁/Noun 시간/Noun 웨이/Noun 정도/Noun 음식/Noun 빨리/Adverb 나오다/Verb 맛있다/Adjective 먹다/Verb,10
naver,각시보쌈,백수인,1607,2026.02.12,14,영수증,아내가 보쌈을 좋아해서 지금까지 이 집만 20번 이상 왔습니다. 근데 돌아서서 생각해 보니 저는 보쌈을 좋아하는 사람도 아니고 인생에서 혼자 자발적으로 보쌈을 사 먹은 적이 없습니다. 그리고 오늘 알게 된 사실인데 아들까지 보쌈을 좋아했었네요. 비상입니다 비상,145,1,,,,9.2,1,high,1,,has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | enthusiastic_but_not_rich:+0 | revisit:+0.8 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,3,1,4,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,아내가 보쌈을 좋아해서 지금까지 이 집만 20번 이상 왔습니다 근데 돌아서서 생각해 보니 저는 보쌈을 좋아하는 사람도 아니고 인생에서 혼자 자발적으로 보쌈을 사 먹은 적이 없습니다 그리고 오늘 알게 된 사실인데 아들까지 보쌈을 좋아했었네요 비상입니다 비상,아내 보쌈 좋아하다 지금 이상 오다 근데 돌아서다 생각 보다 보쌈 좋아하다 사람 아니다 인생 혼자 자발 보쌈 먹다 오늘 사실 아들 보쌈 좋아하다 비상 이다 비상,아내/Noun 보쌈/Noun 좋아하다/Adjective 지금/Noun 이상/Noun 오다/Verb 근데/Adverb 돌아서다/Verb 생각/Noun 보다/Verb 보쌈/Noun 좋아하다/Adjective 사람/Noun 아니다/Adjective 인생/Noun 혼자/Noun 자발/Noun 보쌈/Noun 먹다/Verb 오늘/Noun 사실/Noun 아들/Noun 보쌈/Noun 좋아하다/Adjective 비상/Noun 이다/Adjective 비상/Noun,27
naver,각시보쌈,joann0,31,2026.02.11,1,영수증,"음식맛은 보통 이상이었지만, 점심때 손님이 워낙 많아 매장이 혼잡하고 종업원들이 넘쳐나는 뒷정리에 멘탈이 나갔는지 궁시렁 거리고 투덜대고 신경질적으로 식탁정리 하길래, 손님이 옆에서 식사중인데 더무한것 아니냐고 한마디 쏴붙였더니 죄송합니다라고 사과는 하는데...이미 밥맛 입맛 다 떨어지고 분위기만 망쳤음. 계산할때 컴플레인 했더니 사과는 하시는데...글세....이런 환경속에서 개선이 될런지는 확신이 안서네요. 다시 가라면 망설일것 같아요. 이정도 맛집은 흔하니까요.",262,0,,,,10.2,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,1,4,3,2,0,0,0,0,0,0,0,0,4,1,0,7,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,음식맛은 보통 이상이었지만 점심때 손님이 워낙 많아 매장이 혼잡하고 종업원들이 넘쳐나는 뒷정리에 멘탈이 나갔는지 궁시렁 거리고 투덜대고 신경질적으로 식탁정리 하길래 손님이 옆에서 식사중인데 더무한것 아니냐고 한마디 쏴붙였더니 죄송합니다라고 사과는 하는데 이미 밥맛 입맛 다 떨어지고 분위기만 망쳤음 계산할때 컴플레인 했더니 사과는 하시는데 글세 이런 환경속에서 개선이 될런지는 확신이 안서네요 다시 가라면 망설일것 같아요 이정도 맛집은 흔하니까요,음식 보통 이상 이다 점심때 손님 워낙 많다 매장 혼잡하다 종업원 넘치다 뒷정리 멘탈 나가다 시렁 거리 투덜대다 신경질 식탁 정리 손님 식사 무한 아니다 한마디 쏘다 붙이다 죄송하다 사과 이미 밥맛 입맛 떨어지다 분위기 망치다 계산 플레인 사과 글세 이렇다 환경 개선 될런 확신 서다 다시 가라 망설이다 같다 이정 맛집 흔하다,음식/Noun 보통/Noun 이상/Noun 이다/Verb 점심때/Noun 손님/Noun 워낙/Noun 많다/Adjective 매장/Noun 혼잡하다/Adjective 종업원/Noun 넘치다/Adjective 뒷정리/Noun 멘탈/Noun 나가다/Verb 시렁/Noun 거리/Noun 투덜대다/Verb 신경질/Noun 식탁/Noun 정리/Noun 손님/Noun 식사/Noun 무한/Noun 아니다/Adjective 한마디/Noun 쏘다/Verb 붙이다/Verb 죄송하다/Adjective 사과/Noun 이미/Adverb 밥맛/Noun 입맛/Noun 떨어지다/Verb 분위기/Noun 망치다/Verb 계산/Noun 플레인/Noun 사과/Noun 글세/Noun 이렇다/Adjective 환경/Noun 개선/Noun 될런/Noun 확신/Noun 서다/Verb 다시/Noun 가라/Noun 망설이다/Verb 같다/Adjective 이정/Noun 맛집/Noun 흔하다/Adjective,53
