platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
kakao,뼈탄집 성수역점,reviewer_001899,1,2026-02-28,,,"매장 앞에 주차도 가능하고, 가격 괜찮고 맛있어요!",28,1,5,5.0,브론즈 레벨,1.6,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001900,1,2026-02-28,,,직접 구워주시고 내부도 청결하고 직원분들도 친절하시고 좋아요 !!!! 먹느라ㅜ맨 처음에만 찍엇는데ㅜ다른 덧들도 진짜 마싯엇어요...,73,0,5,5.0,브론즈 레벨,15.4,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_quality_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,3,2,0,3,0,0,1,0,1,1,0,0,2,1,0,2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001901,1,2026-02-28,,,지나가다가 들어와봤는데 고기도 너무 맛있고 반찬들도 너무 맛있었어요~~ 고기 구워주신 직원분이 설명을 너무 잘해주셔서 맛있게 잘 먹었습니다~,78,1,5,5.0,브론즈 레벨,4.8999999999999995,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,3,1,3,1,0,0,0,0,3,0,0,0,4,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001902,1,2026-02-28,,,딸이랑 이른 저녁시간에 방문해서 웨이팅없이 입장했어요~ 고기도 너무 맛있고 소스나 반찬도 맛있었어요~,56,1,5,5.0,브론즈 레벨,11.2,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,2,3,2,2,0,0,1,0,1,0,0,1,4,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001903,1,2026-02-26,,,넘 맛잇읍니다,7,1,5,5.0,브론즈 레벨,-13.7,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001904,2,2026-02-26,,,삼겹살 진짜 맛있어요,11,1,5,5.0,브론즈 레벨,2.3,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | menu_without_experience_detail:-1.0 | account_review_count_under_5:-0.5 | has_menu:+0.3 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001905,1,2026-02-25,,,맛있어요 점심특선 강추,12,1,5,5.0,브론즈 레벨,-0.7,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001906,5,2026-02-24,,,여기정말 맛있고 진짜 최고입니다,17,1,5,4.2,브론즈 레벨,2.8,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_under_5:-0.5 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001907,1,2026-02-24,,,고기 진짜 맛있고 계탄밥 진짜 추천해요. 성수동 맛집 인정할게요. 저녁으로 먹기 너무 좋고 지하철이랑 주변에 뭐가 많아서 밥 먹고 놀기에 너무 좋아요 단체모임하기에도 좋고 회식장소로도 딱이에요 너무 맛있어서 다음에 또 올게요!,126,1,5,5.0,브론즈 레벨,13.699999999999998,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,5,0,3,2,0,0,2,0,5,0,0,0,2,2,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001908,3,2026-02-21,,,너무 맛있어요 고기도 구워줘요,16,1,5,5.0,브론즈 레벨,-6.7,0,low,0.2,1.0,short_low_specificity:-1.5 | short_generic_review:-2 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | account_review_count_under_5:-0.5 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001909,3,2026-02-18,,,뼈탄집이 웨이팅 있는 블루리본 맛집인데 인기 있는 이유가 있네요 삼겹살 직원분이 다 구워주시는데 숙성이라 육즙 가득하니 진짜 맛있어요 뼈구이도 매콤달달하니 솥밥 주문해서 먹으면ㅠㅠ 재방문 필수에요,109,1,5,5.0,브론즈 레벨,17.9,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,2,4,3,4,0,0,4,0,1,1,2,1,3,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001910,1,2026-02-18,,,최고 너무 맛있어요,10,1,5,5.0,브론즈 레벨,-13.2,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001911,4,2026-02-18,,,뼈탄집 또 왔어요 고기 진짜 부드럽고 고소하고 맛있고 사이드도 다 맛있어요!!,43,1,5,5.0,브론즈 레벨,12.2,1,high,1.0,5.0,account_review_count_under_5:-0.5 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,2,1,1,1,0,0,1,0,1,1,2,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001912,1,2026-02-17,,,설날 끝나고 데이트 하러 왔는데 너무 맛있어서 놀랐어요 ! 또 오고싶어요,40,1,5,5.0,브론즈 레벨,2.5,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,1,0,1,0,0,0,0,1,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001913,2,2026-02-16,,,고기가 너무 맛있어요ㅎㅎ 직원분께서 구워주시고 고기 위에 야채를 올려주셔서 맛있게 먹었습니다~,52,1,5,5.0,브론즈 레벨,3.5,0,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,2,0,3,1,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001914,3,2026-02-16,,,반찬도 많고 삼겹살 두꺼운데 부드럽고 진짜 맛있고 구워줘서 편해요,36,1,5,5.0,브론즈 레벨,7.3999999999999995,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,1,0,2,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001915,1,2026-02-15,,,음식이 맛있어요,8,1,4,4.0,브론즈 레벨,-12.7,0,low,0.2,0.8,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001916,1,2026-02-15,,,다 구워주셔서 편하게 먹을 수 있어요. 고기도 맛있구 곁들일 반찬이 많아서 좋았습니다,47,1,5,5.0,브론즈 레벨,2.6999999999999997,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001917,2,2026-02-14,,,고기도 다 구워주시고 반찬들도 깔끔하니 맛있어요~,27,1,5,3.5,브론즈 레벨,-6.0,0,low,0.2,1.0,short_low_specificity:-1.5 | short_generic_review:-2 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | account_review_count_under_5:-0.5 | has_menu:+0.3 | category_count:+0.7 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001918,1,2026-02-14,,,너무 맛있고 최고에요 데이트 후에 먹으러와서 완전 만족하구가요!,35,1,5,5.0,브론즈 레벨,-8.0,0,low,0.2,1.0,strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | many_intensifier_weak_context:-1 | category_count:+0.7 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001919,1,2026-02-13,,,"직원분들이 구워주셔서 타지 않고 먹기 편했고, 고기 설명도 친절해서 더 좋았어요. 기본 반찬도 고기랑 잘 어울리고 전체적으로 깔끔한 분위기라 데이트나 모임으로도 괜찮습니다. 성수에서 고기 맛으로 실패하고 싶지 않으면 추천할 만한 곳이에요. 재방문 의사 있습니다 👍",147,1,5,5.0,브론즈 레벨,9.6,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,3,4,5,3,0,0,0,0,0,0,0,0,3,1,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001920,3,2026-02-12,,,삼겹살 퀄리티가 미쳤어요 진짜 맛있습니다 고기두깨가 적당하고 육즙이 팡 터저요 ㅋㅋ 직접 다 구워주셔서 편하게 잘 먹었어요 ㅎㅎ,71,1,5,5.0,브론즈 레벨,12.2,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,1,0,2,1,0,0,1,0,2,3,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001921,1,2026-02-12,,,직원분들도 친절하시고 고기도 맛있어요. 또 오고 싶습니다.👍👍👍👍👍👍👍,39,1,5,5.0,브론즈 레벨,5.0,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,2,1,1,1,0,0,0,0,0,0,0,0,1,2,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001922,2,2026-02-09,,,친절하고 고기 다 구워주셔서 너무 좋아요~~!! 맛있어요!,32,1,5,5.0,브론즈 레벨,-2.0,0,low,0.2,1.0,strong_generic_without_specificity:-1.5 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | account_review_count_under_5:-0.5 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001923,1,2026-02-09,,,진짜 맛집입니다! 두번 세번씩 꼭 오세요!!,24,1,5,5.0,브론즈 레벨,2.3,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001924,1,2026-02-07,,,항상 맛있게먹구잇어요 주변에 볼거리가많아요,23,1,5,5.0,브론즈 레벨,-11.7,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001925,1,2026-02-06,,,고기 맛있게 먹었어요~!! 반찬들도 좋네요 ㅎㅎ,26,1,5,5.0,브론즈 레벨,1.1,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001926,2,2026-02-06,,,도톰한 삼겹살과 버섯 등 맛있게 구워주시는 뼈탄집!!! 직원분들도 다 친절하시고 자리도 넓어 편하기 먹기 너무 좋습니다!! 반찬도 다 맛있어요~~ 거기다 브레이크 차임도 없어 애매한 시간에 방문 하기도 좋아요~,117,1,5,5.0,브론즈 레벨,7.3,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,5,1,2,3,0,0,0,0,1,0,0,0,4,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001927,194,2026-02-06,,,"밥이 찰기 있어서 좋습니다~ 점심으로 제육, 애호박찌개 먹었습니다. 친절하서서 잘 먹고 갑니다:)",54,1,5,4.1,골드 레벨,7.3,1,high,1.0,5.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,1,3,2,0,0,0,0,0,0,0,0,3,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
kakao,뼈탄집 성수역점,reviewer_001928,7,2026-02-04,,,직접 구워주는 고깃집이라 더 편하고 맛있어요! 단체 모임하기 좋음,36,1,5,5.0,실버 레벨,2.6999999999999997,0,ambiguous,0.5,2.5,account_review_count_under_10:-0.2 | has_quality_detail:+0.6 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
kakao,뼈탄집 성수역점,reviewer_001929,1,2026-02-04,,,고기 퀄리티 너무 좋아요!,14,1,5,5.0,브론즈 레벨,-7.2,0,low,0.2,1.0,short_low_specificity:-1.5 | short_generic_review:-2 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | account_review_count_is_1:-1.0 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001930,2,2026-02-02,,,우와.....너무 맛있어요...!!!!! 고기 정성스럽게 다 구워주시고 먹는 방법 친절하게 다 알려주시고 특히 목살 살살 녹습니다ㅠㅠㅠㅠㅠ추운날 입도 몸도 살살 녹이는 맛집이에요 꼭꼭 방문하세요 강추!!!!,115,1,5,5.0,브론즈 레벨,7.3,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,4,1,1,2,0,0,0,0,1,0,0,0,1,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001931,1,2026-02-02,,,고기 맛이랑 밑반찬이 잘나와요! 직원분들도 좋고 후식 아이스크림도 굳,38,1,5,5.0,브론즈 레벨,3.0,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,뼈탄집 성수역점,reviewer_001932,1,2026-02-01,,,매장도 깔끔하고 직원분이 다 구워주셔서 편하게 먹기 좋아요! 음식도 너무 맛있어요👍👍 회식이나 가족 모임하기 좋을것 같아요,68,1,5,5.0,브론즈 레벨,6.8,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,0,3,0,0,0,0,1,1,1,0,3,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
