platform,store_name,review_text,tokens,food_score,price_score,service_score,atmosphere_score,general_score,category_total_score,category_total_label,food_label,price_label,service_label,atmosphere_label,general_label,food_matched_words,price_matched_words,service_matched_words,atmosphere_matched_words,general_matched_words
naver,굴다리식당,국내산 돼지고기고 잡내 안나서 종종 방문해요. 제육이 진하고 맛있음! 여기만큼 무난하고 맛있는 김치찌개 집도 또 없어요~,국내 돼지고기 잡다 안나 종종 방문 제육 진하다 맛있다 여기 무난 맛있다 김치찌개 집도,2,0,0,0,0,2,positive,positive,neutral,neutral,neutral,neutral,진하다:1[token] 맛있다:1[token],,,,
naver,굴다리식당,여기 김치찌개는 약간 묵은지에 가까운 느낌이고 내부는 좌식 입식 둘다 존재하고 시키자마자 거의 바로 나왔습니다 위생은 솔직히 좀 아쉬운 편이고 (내부에 더러운 때가 좀 보임) 제육은 오겹살을 넣어주시는데 이게 아주 특별한 맛이고 두툼해서 만족스러웠습니다 대신 약간의 기름기는 감수 해야합니다 김 서비스는 좋고 가격도 솔직히 괜찮다고 생각드는데 양도 적당한 편이라서 맛있게 먹었으나 또 먹으러 올지는 고민해볼듯합니다,여기 김치찌개 약간 묵은지 가깝다 느낌 내부 두다 존재 시키다 거의 바로 나오다 위생 솔직하다 아쉽다 편이 내부 더럽다 보임 제육 겹살 넣다 아주 특별하다 두툼해 만족스럽다 대신 약간 기름기 감수 서비스 좋다 가격 솔직하다 괜찮다 생각 들다 양도 적당하다 편이 맛있다 먹다 먹다 오다 고민 해보다,2,0,1,-1,2,4,positive,positive,neutral,positive,negative,positive,맛있다 먹다:1[token] 적당하다:1[token],,서비스 좋다:1[token],더럽다:-1[token],아쉽다:-1[token] 특별하다:1[token] 만족스럽다:1[token] 괜찮다:1[token]
naver,굴다리식당,오랜만에 가서 밥 잘먹고 온다. 오뎅에 깎두기가 같이나와서 설마 반찬을 재사용한건가 의심이조금 들긴 했는데. 김치양이 많고 배부르게 먹고 간다. 물가가 참 많이 오른건지… 김치찌개 서민음식이 만원이나 하는 부분이 아쉬웠지만. 얼큰힌 찌개 생각날때 종종 오는 집. 잘 먹고 간다,가다 먹다 오다 오뎅 깎다 두기 같이 나오다 설마 반찬 재사용 건가 의심 조금 들다 김치양 많다 배부르다 먹다 간다 물가 차다 많이 김치찌개 서민 음식 만원 부분 아쉽다 얼큰힌 찌개 생각나다 종종 오다 자다 먹다 간다,1,0,0,0,0,1,positive,positive,neutral,neutral,neutral,neutral,배부르다:1[token],,,,자다 먹다:1[token] 아쉽다:-1[token]
naver,굴다리식당,"메뉴- 제육12.0,김치찌개10.0 만족도★★ 분위기★★ 재방문★★ 후기✍️ 오랜만에 맛있게 먹은 기억이 있어 5년만에 방문을 했어요😉 재방문 후기는 실망 ㅠ 예전에는 제육이 부드럽고 간이 잘 밴 고기라면 현재는 뻑뻑하고 양념과 따로 노는느낌 질기기까지해요ㅜ😞 김치찌개는 예전엔 할머니가 끓여 주시는 깊은맛이 느껴지는 국물맛이였는데 현재는 너무 김치가 시고 고기양도 적어요 국물맛은 좋더라구요! 깊은맛이 좀 떨어졌지만요..ㅎ 맛집, 가성비는 이제는 아닌가봐요 ㅠ 계란말이는 만원짜리가 아닌퀄리티 = 1분컷 계란말이 직원과 사장님이 나이가 드셔서 그런가 사람이 별로 없는대도 큰소리로 대화하고 진짜 정신사나웠어요 교포말투의 직원분.. 특히요😫 예전에 기억은 잊고 재방문은 고민을 많이 해봐야 할거같아요 🥲",메뉴 제육 김치찌개 만족도 분위기 방문 후기 맛있다 먹다 기억 방문 방문 후기 실망 예전 제육 부드럽다 간이 자다 배다 고기 라면 현재 뻑뻑 양념 따로 느낌 기기 김치찌개 예전 할머니 끓이다 주시 깊다 느껴지다 국물 이다 현재 너무 김치 고기 양도 적다 국물 좋다 깊다 떨어지다 맛집 가성 비다 이제 아니다 가보다 계란말이 만원 짜다 리가 아니다 퀄리티 계란말이 직원 사장 나이 들다 런가 사람 별로 대도 큰소리 대화 진짜 정신 사납다 교포 말투 직원 특히 예전 기억 잊다 방문 고민 많이 해보다 같다,2,-1,0,0,-5,-4,negative,positive,negative,neutral,neutral,negative,맛있다 먹다:1[token] 국물 좋다:1[token] 부드럽다:1[token] 뻑뻑:-1[token] 맛집:1[token] 짜다:-1[token],적다:-1[token],,,실망:-1[token] 적다:-1[token] 떨어지다:-1[token] 가성:1[token] 별로:-1[token] 큰소리:-1[token] 사납다:-1[token]
naver,굴다리식당,진짜 추운날에 시원한 김치찌게가 먹고 싶어 들어갔는데 들어가자마자 빨리 나왔고 아이랑 같이 식탁자리 말고 앉아서 먹는데 장판에 엉뜨도 되어있어서 따뜻하게 잘먹고 왔어요~ 양 엄청나구요 배불러서 다 못먹고 나왔어요 😂,진짜 추다 시원하다 김치 찌게 먹다 싶다 들어가다 들어가다 빨리 나오다 아이 같이 식탁 앉다 먹다 장판 뜨다 되어다 따뜻하다 먹다 오다 엄청나다 배부르다 먹다 나오다,3,0,0,0,2,5,positive,positive,neutral,neutral,neutral,positive,시원하다:1[token] 따뜻하다:1[token] 배부르다:1[token],,,,엄청나다:2[token]
naver,굴다리식당,외국 가기전에 아님 다녀와서 꼭 생각나는 맛이에요 이번에도 여행가기전에 다녀왔어요 김치찌개랑 제육 캐릭터 있는 맛이에요,외국 가다 아니다 다녀오다 생각나다 이번 여행가 기전 다녀오다 김치찌개 제육 캐릭터,0,0,0,0,0,0,neutral,neutral,neutral,neutral,neutral,neutral,,,,,
naver,락희옥 마포본점,잡내 없이 야들야들하게 잘 삶아진 보쌈 고기가 정말 일품입니다. 함께 나오는 백김치와 감칠맛 나는 무속의 조화가 훌륭해서 마지막 한 점까지 질리지 않고 맛있게 먹었네요.,잡다 없이 야들야들하다 자다 삶다 보쌈 고기 정말 일품 이다 함께 나오다 백김치 감칠맛 무속 조화 훌륭하다 마지막 질리 않다 맛있다 먹다,5,0,0,0,1,6,positive,positive,neutral,neutral,neutral,positive,잡다 없이:1[token] 맛있다 먹다:1[token] 야들야들하다:1[token] 일품:1[token] 감칠맛:1[token],,,,훌륭하다:1[token]
naver,락희옥 마포본점,"밤에 갑자기 김치말이국수 생각나서 방문했어요. 원래 김치말이국수는 구운 고기랑 먹어야 제맛인데, 소세지가 자극적이지 않게 맛있어서 잘 어울렸습니다. 쿠폰으로 서비스 받은 전병도 너무 맛있었구요. 자리도 넓직하고 주류 종류가 다양해서 모임하기에도 좋아보여요",갑자기 기다 국수 생각나다 방문 원래 기다 국수 고기랑 먹다 소세지 자극 않다 맛있다 자다 어울리다 쿠폰 서비스 받다 전병 너무 맛있다 자리 넓다 직하다 주류 종류 다양하다 모임 좋다 보이다,4,0,0,2,2,8,positive,positive,neutral,neutral,positive,positive,자극 않다:1[token] 맛있다 자다:1[token] 너무 맛있다:2[token],,,자리 넓다:1[token] 모임 좋다:1[token],어울리다:1[token] 다양하다:1[token]
naver,락희옥 마포본점,공덕에 모임이 있어 예약 후 방문해서 보쌈과 육전을 시켰는데 넘 맛있고 가볍게 술한잔하기 딱 좋았습니다. 직원분들도 친절하고 매장도 넓고 깨끗합니다. 보쌈은 넘 맛있게 먹느라 사진을 못찍었네요. 다음에 재방문 할께요.,공덕 모임 예약 방문 보쌈 육전 시키다 넘다 맛있다 가볍다 한잔 좋다 직원 친절하다 매장 넓다 깨끗하다 보쌈 넘다 맛있다 먹다 사진 찍다 다음 방문,2,0,1,2,1,6,positive,positive,neutral,positive,positive,positive,맛있다 먹다:1[token] 맛있다:1[token],,직원 친절하다:1[token],매장 넓다:1[token] 깨끗하다:1[token],좋다:1[token]
naver,락희옥 마포본점,친구들 점심 모임으로 예약후 이용. 낮부터 술 마실 수 있는 곳이라 밥값이라기보다 안주 값임. 맛은 괜찮았고 가격대비 양은 조금 적은 느낌. 식사만 하러가긴 좀 그렇고 술 좋아하는 사람은 괜찮을 듯. 친절하시고 깨끗함. 주차 편함.,친구 점심 모임 예약 이용 말다 밥값 보다 안주 값임 괜찮다 가격 대비 양은 조금 적다 느낌 식사 그렇다 좋아하다 사람 괜찮다 친절하다 깨끗하다 주차 편하다,0,-1,1,2,2,4,positive,neutral,negative,positive,positive,positive,,적다:-1[token],친절하다:1[token],깨끗하다:1[token] 편하다:1[token],괜찮다:1[token] 적다:-1[token] 좋아하다:1[token] 편하다:1[token]
naver,락희옥 마포본점,처음왔는데 너무 고급지네요. 식기 수저 분위기.. 어르신이나 회사에서 임원분들하고 오거나 부모님 거래처 다 좋을거같아요. 가격이 있지만 고급짐으로 답합니다. 맛있고 재료 좋고 조명도 좋아요. 추천합니다!!,처음 오다 너무 고급 지네 식기 수저 분위기 어르신 회사 임원 오거 부모님 거래처 좋다 같다 가격 고급 맛있다 재료 좋다 조명도 좋다 추천,1,0,0,0,2,3,positive,positive,neutral,neutral,neutral,positive,맛있다:1[token],,,,좋다:1[token] 추천:1[token]
naver,락희옥 마포본점,제철메뉴 도다리쑥국 대박이예요. 문어도 맛있고 가격이 좀 있지만 전혀 아깝지 않아요. 오랜만에 만난 친구들이 신나게 먹고 수다떨며 좋은 시간 보냈네요!,제철 메뉴 도다리 쑥국 대박 문어 맛있다 가격 전혀 아깝다 않다 만난 친구 신나다 먹다 수다 떨다 좋다 시간 보내다,1,0,0,0,3,4,positive,positive,neutral,neutral,neutral,positive,맛있다:1[token],,,,대박:2[token] 아깝다:-1[token] 신나다:1[token] 좋다:1[token]
naver,락희옥 마포본점,부추비빔밥 먹었어요! 된장의 감칠맛이 뛰어납니다 👍 꼭 드셔보세요!!,부추 비빔밥 먹다 된장 감칠맛 뛰어나다 들다 보다,1,0,0,0,1,2,positive,positive,neutral,neutral,neutral,positive,감칠맛:1[token],,,,뛰어나다:1[token]
naver,락희옥 마포본점,"🍽️방어회, 보쌈, 멍게비빔밥, 관자샐러드 와인 콜키지 프리여서 와인 1병 들고 왔다가 음식 맛있어서 여기서 와인 더 시켜 먹었어요! 음식 하나같이 정갈하고 깔끔해요. 단체로 오기 좋은 곳!!",방어 보쌈 멍게 비빔밥 관자 샐러드 와인 콜키 프리 와인 들다 오다 음식 맛있다 여기 와인 시키다 먹다 음식 하나같이 정갈하다 깔끔하다 단체 오기 좋다,1,0,0,0,3,4,positive,positive,neutral,neutral,neutral,positive,음식 맛있다:1[token],,,,정갈하다:1[token] 깔끔하다:1[token] 좋다:1[token]
naver,락희옥 마포본점,"오늘이 두번째인데, 저녁에 오니 분위기가 더 아늑하고 좋네요. 음식도 맛있고, 서비스도 좋고 스탭들도 친절해요. 특별한 날 방문하시는 것 강추드립니다!!",오늘이 두번째 저녁 오니 분위기 아늑하다 좋다 음식 맛있다 서비스 좋다 스탭들 친절하다 특별하다 방문 강추 드리다,1,0,2,1,3,7,positive,positive,neutral,positive,positive,positive,음식 맛있다:1[token],,서비스 좋다:1[token] 친절하다:1[token],분위기 아늑하다:1[token],좋다:1[token] 특별하다:1[token] 강추:1[token]
naver,락희옥 마포본점,미쳤어요!!! 쌰갈 사장님이 미쳤어요!!! 배고픈 중생 셋이서 방문했다가 사진 찍는거 깜빡하규 먹다가 찍었습니다 허허 너무 맛있어요 양도 짱많고 너무 친철하십니다. 데이트 친목 모임 전부 하기에 좋습니다! 꼭 방문하세요!!,미치다 쌰갈 사장 미치다 배고프다 중생 이서 방문 사진 찍다 깜빡 하규 먹다 찍다 허허 너무 맛있다 양도 많다 너무 친철 데이트 친목 모임 전부 좋다 방문,2,1,0,0,2,5,positive,positive,positive,neutral,neutral,positive,너무 맛있다:2[token],양도 많다:1[token],,,미치다:1[token] 배고프다:-1[token] 친철:1[token] 좋다:1[token]
naver,락희옥 마포본점,"음식이 너무 맛있어요 직원분들도 친절하시고 너무 만족한 식사였습니다 모임,회식 추천드려요 !",음식 너무 맛있다 직원 친절하다 너무 만족하다 식사 이다 모임 회식 추천 드리다,2,0,1,0,2,5,positive,positive,neutral,positive,neutral,positive,너무 맛있다:2[token],,직원 친절하다:1[token],,너무 만족하다:1[token] 추천 드리다:1[token]
naver,락희옥 마포본점,점심 메뉴 있어서 좋고 매장도 넓어서 회사 동료분들이랑 오기 딱입니다!! 서빙해주시는 분들도 너무 친절하셔서 식사 잘 하고 갑니다~,점심 메뉴 좋다 매장 넓다 회사 동료 오기 딱이다 서빙 해주다 너무 친절하다 식사 자다 가다,1,0,2,1,1,5,positive,positive,neutral,positive,positive,positive,메뉴 좋다:1[token],,너무 친절하다:2[token],매장 넓다:1[token],딱이다:1[token]
naver,락희옥 마포본점,"와인이나 맥주와 함께 곁들이기에 딱 적당한 음식이 나오고, 와인/맥주 셀렉션도 꽤 다양하고 좋다. 만취하려는 게 아니고 반주로 가볍게 술을 하려거나, 술자리에서 안주로 식사까지 해결하는 데 딱 알맞은 곳. 육전과 김치메밀전병, 그리고 식사메뉴 중에 된장찌개 함께 나오는 부추된장비빔밥과 멍게비빕밥 시켜봤는데 입맛 돈다.",와인 맥주 함께 곁들이다 적당하다 음식 나오다 와인 맥주 셀렉 다양하다 좋다 만취 아니다 반주 가볍다 술자리 안주 식사 해결 알맞다 육전 김치 메밀 전병 식사 메뉴 된장찌개 함께 나오다 부추 된장 비빔밥 멍게 비비다 시키다 보다 입맛,1,0,0,0,4,5,positive,positive,neutral,neutral,neutral,positive,적당하다:1[token],,,,곁들이다:1[token] 다양하다:1[token] 좋다:1[token] 알맞다:1[token]
naver,락희옥 마포본점,"떡갈비는 달지 않아 좋았는데, 같이 곁들여주신 야채 양념이 너무 달았고, 된장찌개는 많이 짜네요.",떡갈비 않다 좋다 같이 곁들이다 야채 양념 너무 달다 된장찌개 많이 짜다,-1,0,0,0,2,1,positive,negative,neutral,neutral,neutral,positive,짜다:-1[token],,,,좋다:1[token] 곁들이다:1[token]
naver,락희옥 마포본점,가격대가좀잇는편인데 맛잇엇음. 콜키지가 되어서 갓던곳. 친절하신 남성직원분 감사합니다.ㅎ 다만 인당10정도 쓰고먹엇는데 주차2시간 써잇던데 30분두개넣어서 1시간 넣어주셧더라구요.잘못해주신건지 모르겟어요. 만얼마나오길래 주차비가시간당5천원이넘나햇어서 물어보니 무료주차30분두개넣어줫다구하드라구요. 별거아닌건데 같이갓던 지인들도 좀그렇다고 햇어요.ㅎ 확인잘해주시믄 좋을거같습니다,가격 잇다 맛있다 콜키 가다 되어다 던곳 친절하다 남성 직원 감사하다 다만 이다 정도 쓰다 먹다 늘다 주차 써다 잇다 넣다 덥다 잘못 해주다 건지다 모르다 얼마나 오다 차비 시간 물어보다 무료 주차 별거 아니다 같이 지인 확인 잘해주다 좋다 같다,1,0,1,0,1,3,positive,positive,neutral,positive,neutral,positive,맛있다:1[token],,친절하다:1[token],,감사하다:1[token] 덥다:-1[token] 좋다:1[token]
naver,락희옥 마포본점,보쌈 진짜 너무 맛있어요! 김치말이국수도 상큼하게 맛있게 먹었습니다~~~,보쌈 진짜 너무 맛있다 기다 국수 상큼 맛있다 먹다,4,0,0,0,0,4,positive,positive,neutral,neutral,neutral,neutral,너무 맛있다:2[token] 맛있다 먹다:1[token] 상큼:1[token],,,,
naver,락희옥 마포본점,갑자기 된장찌개가 먹고싶어 주변에 제대로 된 된장찌개를 먹을수 있는 곳을 찾다가 갑자기 위스키까지!! 콜키지 프리라서 너무 좋아요 음식이야 말해모해 제철재료 싱싱한 요리 육전도 너무 맛나요,갑자기 된장찌개 먹다 주변 제대로 된장찌개 먹다 찾다 갑자기 위스키 콜키 프리 너무 좋다 음식 모해 제철 재료 싱싱하다 요리 육전 너무,1,0,0,0,2,3,positive,positive,neutral,neutral,neutral,positive,싱싱하다:1[token],,,,너무 좋다:2[token]
